ImuData<roll_degs=1.2000, pitch_degs=-0.7000, accels=[-0.1274, -0.2156, -9.7020],         self.ang_vels=[-0.0105, 0.0017, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0490, -0.1960, -9.7706],         self.ang_vels=[-0.0122, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0784, -0.1862, -9.7020],         self.ang_vels=[-0.0122, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0784, -0.2156, -9.7118],         self.ang_vels=[-0.0122, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0490, -0.2156, -9.7412],         self.ang_vels=[-0.0087, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0490, -0.2450, -9.7118],         self.ang_vels=[-0.0087, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0490, -0.2548, -9.7706],         self.ang_vels=[-0.0087, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0784, -0.2548, -9.7510],         self.ang_vels=[-0.0087, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0686, -0.2352, -9.7118],         self.ang_vels=[-0.0087, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0686, -0.2058, -9.7216],         self.ang_vels=[-0.0122, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0686, -0.2254, -9.7118],         self.ang_vels=[-0.0105, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0686, -0.2058, -9.7608],         self.ang_vels=[-0.0087, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0784, -0.2058, -9.7706],         self.ang_vels=[-0.0087, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0686, -0.2352, -9.7510],         self.ang_vels=[-0.0087, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0980, -0.2548, -9.7314],         self.ang_vels=[-0.0105, 0.0017, 0.0157]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0882, -0.2548, -9.7118],         self.ang_vels=[-0.0105, 0.0035, 0.0157]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0490, -0.2744, -9.7216],         self.ang_vels=[-0.0087, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0686, -0.2450, -9.7020],         self.ang_vels=[-0.0087, 0.0052, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0588, -0.2940, -9.7804],         self.ang_vels=[-0.0087, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0392, -0.2548, -9.7902],         self.ang_vels=[-0.0105, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0490, -0.2646, -9.7804],         self.ang_vels=[-0.0105, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0784, -0.2352, -9.7412],         self.ang_vels=[-0.0105, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0686, -0.2254, -9.7020],         self.ang_vels=[-0.0105, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0294, -0.2254, -9.7118],         self.ang_vels=[-0.0122, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0490, -0.2450, -9.7118],         self.ang_vels=[-0.0122, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0392, -0.2450, -9.7510],         self.ang_vels=[-0.0105, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0098, -0.2940, -9.8000],         self.ang_vels=[-0.0105, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0490, -0.2646, -9.7412],         self.ang_vels=[-0.0087, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0490, -0.1960, -9.7510],         self.ang_vels=[-0.0105, 0.0052, 0.0157]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0588, -0.2156, -9.7510],         self.ang_vels=[-0.0122, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0882, -0.2058, -9.7216],         self.ang_vels=[-0.0105, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0588, -0.2450, -9.7608],         self.ang_vels=[-0.0105, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0686, -0.2352, -9.7412],         self.ang_vels=[-0.0105, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0686, -0.2254, -9.7314],         self.ang_vels=[-0.0105, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0882, -0.2156, -9.7118],         self.ang_vels=[-0.0087, 0.0052, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0980, -0.2352, -9.7020],         self.ang_vels=[-0.0105, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0882, -0.2548, -9.6726],         self.ang_vels=[-0.0122, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0588, -0.2450, -9.7314],         self.ang_vels=[-0.0105, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0294, -0.2352, -9.6824],         self.ang_vels=[-0.0122, 0.0035, 0.0157]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0686, -0.2744, -9.7608],         self.ang_vels=[-0.0122, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0294, -0.2254, -9.7412],         self.ang_vels=[-0.0105, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0588, -0.2156, -9.7510],         self.ang_vels=[-0.0087, 0.0017, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0686, -0.2156, -9.7412],         self.ang_vels=[-0.0087, 0.0017, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0392, -0.1862, -9.6726],         self.ang_vels=[-0.0105, 0.0035, 0.0175]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0686, -0.2646, -9.6726],         self.ang_vels=[-0.0087, 0.0017, 0.0157]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0392, -0.2156, -9.4080],         self.ang_vels=[-0.0087, 0.0017, 0.0157]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[0.0000, -0.3038, -9.4864],         self.ang_vels=[-0.0070, 0.0017, 0.0157]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0490, -0.2646, -9.7510],         self.ang_vels=[-0.0035, 0.0035, 0.0140]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0294, -0.1470, -9.8000],         self.ang_vels=[-0.0035, 0.0035, 0.0140]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[0.0490, -0.1666, -9.8196],         self.ang_vels=[-0.0052, 0.0035, 0.0122]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[0.2940, -0.1960, -9.8882],         self.ang_vels=[-0.0035, 0.0035, -0.0017]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[0.5684, -0.0294, -9.8490],         self.ang_vels=[-0.0035, 0.0035, -0.0244]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[0.9016, 0.2352, -10.0352],         self.ang_vels=[-0.0052, 0.0035, -0.1309]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[0.8918, 0.2646, -9.9372],         self.ang_vels=[-0.0087, 0.0017, -0.3246]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[0.8428, 0.1862, -9.8784],         self.ang_vels=[-0.0192, 0.0017, -0.4433]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[0.5488, -0.0098, -9.9078],         self.ang_vels=[0.0244, 0.0035, -0.7121]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[0.4214, 0.0980, -9.9764],         self.ang_vels=[0.0000, 0.0035, -0.8412]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[0.4508, 0.0980, -9.2512],         self.ang_vels=[-0.0035, 0.0052, -1.0856]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[0.0098, 0.0882, -9.8588],         self.ang_vels=[0.0035, 0.0035, -1.3055]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.0588, 0.2842, -9.5452],         self.ang_vels=[-0.0087, 0.0035, -1.4085]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.2842, 0.4704, -9.5844],         self.ang_vels=[0.0000, 0.0070, -1.6022]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.3920, 0.7840, -9.5256],         self.ang_vels=[0.0035, 0.0070, -1.7890]>
ImuData<roll_degs=1.5000, pitch_degs=-0.2000, accels=[-0.7252, 0.9114, -9.7804],         self.ang_vels=[-0.0035, 0.0052, -1.8797]>
ImuData<roll_degs=1.5000, pitch_degs=-0.1000, accels=[-0.7644, 1.1466, -9.7216],         self.ang_vels=[0.0017, 0.0052, -2.0717]>
ImuData<roll_degs=1.5000, pitch_degs=-0.1000, accels=[-0.9506, 1.0878, -9.6628],         self.ang_vels=[0.0052, 0.0070, -2.2358]>
ImuData<roll_degs=1.5000, pitch_degs=-0.1000, accels=[-1.3132, 0.7546, -9.7902],         self.ang_vels=[0.0052, 0.0035, -2.3056]>
ImuData<roll_degs=1.6000, pitch_degs=-0.1000, accels=[-1.2740, 0.6468, -9.7706],         self.ang_vels=[0.0017, 0.0017, -2.3928]>
ImuData<roll_degs=1.6000, pitch_degs=-0.1000, accels=[-1.3034, 0.3920, -9.8490],         self.ang_vels=[0.0017, 0.0017, -2.4120]>
ImuData<roll_degs=1.6000, pitch_degs=-0.1000, accels=[-1.3622, -0.0196, -9.7118],         self.ang_vels=[-0.0017, 0.0017, -2.3963]>
ImuData<roll_degs=1.6000, pitch_degs=-0.1000, accels=[-0.8918, -0.4018, -9.7412],         self.ang_vels=[-0.0017, 0.0035, -2.2986]>
ImuData<roll_degs=1.6000, pitch_degs=0.0000, accels=[-0.8624, -0.6958, -9.8294],         self.ang_vels=[-0.0017, 0.0000, -2.2288]>
ImuData<roll_degs=1.6000, pitch_degs=0.0000, accels=[-0.2254, 0.0784, -9.7314],         self.ang_vels=[-0.0105, -0.0052, -2.0787]>
ImuData<roll_degs=1.6000, pitch_degs=0.0000, accels=[0.1470, -0.0098, -9.6922],         self.ang_vels=[0.0052, 0.0035, -1.9181]>
ImuData<roll_degs=1.6000, pitch_degs=0.0000, accels=[0.2744, -0.0294, -9.7608],         self.ang_vels=[0.0035, 0.0035, -1.8553]>
ImuData<roll_degs=1.6000, pitch_degs=0.0000, accels=[0.0294, -0.1372, -9.7118],         self.ang_vels=[-0.0017, 0.0000, -1.7069]>
ImuData<roll_degs=1.6000, pitch_degs=0.0000, accels=[0.0196, -0.1470, -9.7216],         self.ang_vels=[-0.0052, 0.0017, -1.6668]>
ImuData<roll_degs=1.6000, pitch_degs=0.0000, accels=[0.1078, -0.3332, -9.7608],         self.ang_vels=[-0.0070, -0.0035, -1.6005]>
ImuData<roll_degs=1.6000, pitch_degs=0.0000, accels=[0.1764, -0.4802, -9.7608],         self.ang_vels=[-0.0035, 0.0017, -1.5760]>
ImuData<roll_degs=1.6000, pitch_degs=0.1000, accels=[0.2940, -0.5194, -9.7902],         self.ang_vels=[-0.0122, -0.0035, -1.5341]>
ImuData<roll_degs=1.6000, pitch_degs=0.1000, accels=[0.3724, -0.5684, -9.8000],         self.ang_vels=[-0.0070, 0.0000, -1.4835]>
ImuData<roll_degs=1.6000, pitch_degs=0.1000, accels=[0.4704, -0.9506, -9.8882],         self.ang_vels=[-0.0122, 0.0000, -1.4556]>
ImuData<roll_degs=1.6000, pitch_degs=0.1000, accels=[0.6566, -1.0388, -9.7510],         self.ang_vels=[-0.0140, 0.0000, -1.4015]>
ImuData<roll_degs=1.6000, pitch_degs=0.1000, accels=[0.9702, -1.1858, -9.6922],         self.ang_vels=[-0.0157, 0.0000, -1.3317]>
ImuData<roll_degs=1.6000, pitch_degs=0.1000, accels=[0.9016, -1.2936, -10.0156],         self.ang_vels=[-0.0105, 0.0035, -1.2828]>
ImuData<roll_degs=1.6000, pitch_degs=0.1000, accels=[0.7644, -1.0682, -9.6040],         self.ang_vels=[-0.0175, -0.0035, -1.2008]>
ImuData<roll_degs=1.6000, pitch_degs=0.1000, accels=[0.7056, -1.0976, -9.8490],         self.ang_vels=[-0.0157, -0.0017, -1.1624]>
ImuData<roll_degs=1.6000, pitch_degs=0.1000, accels=[0.6468, -0.9996, -9.5648],         self.ang_vels=[-0.0122, 0.0000, -1.0856]>
ImuData<roll_degs=1.6000, pitch_degs=0.1000, accels=[0.4018, -0.8428, -9.8392],         self.ang_vels=[-0.0087, 0.0000, -1.0228]>
ImuData<roll_degs=1.6000, pitch_degs=0.1000, accels=[0.3430, -0.4312, -9.6040],         self.ang_vels=[-0.0087, 0.0035, -1.0036]>
ImuData<roll_degs=1.6000, pitch_degs=0.1000, accels=[0.1960, -0.2352, -9.6432],         self.ang_vels=[-0.0140, 0.0017, -0.9582]>
ImuData<roll_degs=1.6000, pitch_degs=0.1000, accels=[0.0588, -0.2940, -9.6040],         self.ang_vels=[-0.0105, 0.0000, -0.9023]>
ImuData<roll_degs=1.6000, pitch_degs=0.1000, accels=[0.1078, -0.1862, -9.7608],         self.ang_vels=[-0.0087, 0.0000, -0.8884]>
ImuData<roll_degs=1.6000, pitch_degs=0.1000, accels=[0.0294, -0.1568, -9.7510],         self.ang_vels=[-0.0122, 0.0000, -0.8901]>
ImuData<roll_degs=1.6000, pitch_degs=0.2000, accels=[0.2156, 0.0294, -9.7216],         self.ang_vels=[-0.0087, 0.0035, -0.9180]>
ImuData<roll_degs=1.6000, pitch_degs=0.2000, accels=[0.4312, -0.0294, -9.6824],         self.ang_vels=[-0.0087, 0.0035, -0.9477]>
ImuData<roll_degs=1.6000, pitch_degs=0.2000, accels=[0.4018, 0.0490, -9.7902],         self.ang_vels=[-0.0087, 0.0017, -1.0297]>
ImuData<roll_degs=1.6000, pitch_degs=0.2000, accels=[0.5096, -0.0784, -9.8294],         self.ang_vels=[-0.0122, 0.0017, -1.0821]>
ImuData<roll_degs=1.6000, pitch_degs=0.2000, accels=[0.4900, -0.1078, -9.7314],         self.ang_vels=[-0.0070, 0.0035, -1.1956]>
ImuData<roll_degs=1.6000, pitch_degs=0.2000, accels=[0.6076, -0.1568, -9.8588],         self.ang_vels=[-0.0087, 0.0035, -1.3352]>
ImuData<roll_degs=1.6000, pitch_degs=0.2000, accels=[0.4410, -0.2352, -9.8098],         self.ang_vels=[-0.0087, 0.0035, -1.4102]>
ImuData<roll_degs=1.6000, pitch_degs=0.2000, accels=[0.4704, -0.3822, -9.7608],         self.ang_vels=[-0.0140, 0.0017, -1.5481]>
ImuData<roll_degs=1.6000, pitch_degs=0.2000, accels=[0.5978, -0.6174, -9.6922],         self.ang_vels=[-0.0140, 0.0017, -1.6441]>
ImuData<roll_degs=1.6000, pitch_degs=0.2000, accels=[0.4998, -0.7644, -9.7706],         self.ang_vels=[-0.0140, 0.0000, -1.6790]>
ImuData<roll_degs=1.6000, pitch_degs=0.2000, accels=[0.4312, -0.7938, -9.7804],         self.ang_vels=[-0.0087, 0.0052, -1.7244]>
ImuData<roll_degs=1.6000, pitch_degs=0.2000, accels=[0.3038, -0.4998, -9.6824],         self.ang_vels=[-0.0122, 0.0000, -1.7191]>
ImuData<roll_degs=1.5000, pitch_degs=0.3000, accels=[0.4410, -0.6468, -9.7020],         self.ang_vels=[-0.0105, 0.0000, -1.6965]>
ImuData<roll_degs=1.5000, pitch_degs=0.3000, accels=[0.3430, -0.7546, -9.7412],         self.ang_vels=[-0.0087, 0.0017, -1.6074]>
ImuData<roll_degs=1.5000, pitch_degs=0.3000, accels=[0.4508, -0.8428, -9.7412],         self.ang_vels=[-0.0087, 0.0017, -1.5516]>
ImuData<roll_degs=1.5000, pitch_degs=0.3000, accels=[0.5292, -0.7448, -9.7804],         self.ang_vels=[-0.0122, 0.0000, -1.4992]>
ImuData<roll_degs=1.5000, pitch_degs=0.3000, accels=[0.4900, -0.6370, -9.8098],         self.ang_vels=[-0.0105, 0.0017, -1.4853]>
ImuData<roll_degs=1.5000, pitch_degs=0.3000, accels=[0.5488, -0.6468, -9.6726],         self.ang_vels=[-0.0122, 0.0052, -1.4678]>
ImuData<roll_degs=1.5000, pitch_degs=0.3000, accels=[0.5488, -0.6370, -9.8196],         self.ang_vels=[-0.0070, 0.0052, -1.4731]>
ImuData<roll_degs=1.5000, pitch_degs=0.3000, accels=[0.4116, -0.5978, -9.9862],         self.ang_vels=[-0.0105, 0.0035, -1.4853]>
ImuData<roll_degs=1.5000, pitch_degs=0.3000, accels=[0.5390, -0.6076, -9.5256],         self.ang_vels=[-0.0192, -0.0017, -1.5167]>
ImuData<roll_degs=1.5000, pitch_degs=0.4000, accels=[0.3724, -0.7644, -9.8784],         self.ang_vels=[-0.0157, 0.0000, -1.5376]>
ImuData<roll_degs=1.5000, pitch_degs=0.4000, accels=[0.3038, -0.7448, -9.8686],         self.ang_vels=[-0.0209, -0.0070, -1.5830]>
ImuData<roll_degs=1.5000, pitch_degs=0.4000, accels=[0.1568, -0.7056, -9.6432],         self.ang_vels=[-0.0140, -0.0035, -1.6040]>
ImuData<roll_degs=1.5000, pitch_degs=0.4000, accels=[0.2744, -0.8330, -9.8294],         self.ang_vels=[-0.0140, -0.0035, -1.6022]>
ImuData<roll_degs=1.5000, pitch_degs=0.4000, accels=[0.1764, -0.8036, -9.7314],         self.ang_vels=[-0.0105, 0.0000, -1.5830]>
ImuData<roll_degs=1.5000, pitch_degs=0.4000, accels=[0.0882, -0.7056, -9.7118],         self.ang_vels=[-0.0105, -0.0017, -1.5446]>
ImuData<roll_degs=1.5000, pitch_degs=0.4000, accels=[-0.0196, -0.6468, -9.6824],         self.ang_vels=[-0.0105, 0.0017, -1.5149]>
ImuData<roll_degs=1.5000, pitch_degs=0.4000, accels=[-0.2156, -0.4900, -9.7412],         self.ang_vels=[-0.0105, 0.0017, -1.4416]>
ImuData<roll_degs=1.5000, pitch_degs=0.4000, accels=[-0.0784, -0.3724, -9.6432],         self.ang_vels=[-0.0122, 0.0017, -1.3177]>
ImuData<roll_degs=1.5000, pitch_degs=0.4000, accels=[-0.1568, -0.2646, -9.7902],         self.ang_vels=[-0.0087, 0.0052, -1.2531]>
ImuData<roll_degs=1.5000, pitch_degs=0.4000, accels=[-0.0196, -0.2156, -9.7314],         self.ang_vels=[-0.0035, 0.0070, -1.2305]>
ImuData<roll_degs=1.5000, pitch_degs=0.5000, accels=[0.0196, -0.1568, -9.7608],         self.ang_vels=[-0.0105, 0.0035, -1.1956]>
ImuData<roll_degs=1.5000, pitch_degs=0.5000, accels=[0.2254, -0.1764, -9.7314],         self.ang_vels=[-0.0052, 0.0087, -1.1798]>
ImuData<roll_degs=1.5000, pitch_degs=0.5000, accels=[0.2940, -0.1372, -9.7118],         self.ang_vels=[-0.0087, 0.0035, -1.1833]>
ImuData<roll_degs=1.5000, pitch_degs=0.5000, accels=[0.3724, -0.1372, -9.8196],         self.ang_vels=[-0.0087, 0.0035, -1.2182]>
ImuData<roll_degs=1.5000, pitch_degs=0.5000, accels=[0.4116, -0.2254, -9.8294],         self.ang_vels=[-0.0105, 0.0017, -1.2741]>
ImuData<roll_degs=1.5000, pitch_degs=0.5000, accels=[0.2940, -0.0294, -9.8980],         self.ang_vels=[-0.0140, -0.0035, -1.3090]>
ImuData<roll_degs=1.5000, pitch_degs=0.5000, accels=[0.1274, 0.1372, -9.6432],         self.ang_vels=[-0.0157, -0.0035, -1.3736]>
ImuData<roll_degs=1.5000, pitch_degs=0.5000, accels=[0.0490, 0.1176, -10.0058],         self.ang_vels=[-0.0140, -0.0017, -1.4451]>
ImuData<roll_degs=1.5000, pitch_degs=0.5000, accels=[-0.1568, 0.2842, -9.4668],         self.ang_vels=[-0.0157, -0.0035, -1.4713]>
ImuData<roll_degs=1.5000, pitch_degs=0.5000, accels=[-0.2156, 0.1078, -9.7216],         self.ang_vels=[-0.0140, -0.0035, -1.5167]>
ImuData<roll_degs=1.5000, pitch_degs=0.5000, accels=[-0.4998, 0.1764, -9.9274],         self.ang_vels=[-0.0175, -0.0070, -1.5359]>
ImuData<roll_degs=1.5000, pitch_degs=0.5000, accels=[-0.6076, 0.2450, -9.6138],         self.ang_vels=[-0.0140, -0.0035, -1.5516]>
ImuData<roll_degs=1.5000, pitch_degs=0.5000, accels=[-0.6762, 0.0980, -9.7510],         self.ang_vels=[-0.0140, -0.0035, -1.5219]>
ImuData<roll_degs=1.4000, pitch_degs=0.5000, accels=[-0.4410, 0.1274, -9.7020],         self.ang_vels=[-0.0192, -0.0087, -1.4940]>
ImuData<roll_degs=1.4000, pitch_degs=0.6000, accels=[-0.4116, 0.0098, -9.6824],         self.ang_vels=[-0.0157, -0.0017, -1.4347]>
ImuData<roll_degs=1.4000, pitch_degs=0.6000, accels=[-0.3136, 0.0098, -9.7314],         self.ang_vels=[-0.0122, -0.0017, -1.3875]>
ImuData<roll_degs=1.4000, pitch_degs=0.6000, accels=[-0.1274, -0.0098, -9.7020],         self.ang_vels=[-0.0105, 0.0000, -1.3683]>
ImuData<roll_degs=1.4000, pitch_degs=0.6000, accels=[-0.2254, -0.0098, -9.7118],         self.ang_vels=[-0.0122, 0.0017, -1.3561]>
ImuData<roll_degs=1.4000, pitch_degs=0.6000, accels=[-0.1568, -0.0392, -9.7706],         self.ang_vels=[-0.0070, 0.0035, -1.3474]>
ImuData<roll_degs=1.4000, pitch_degs=0.6000, accels=[-0.0392, -0.1470, -9.7412],         self.ang_vels=[-0.0052, 0.0052, -1.3439]>
ImuData<roll_degs=1.4000, pitch_degs=0.6000, accels=[-0.0294, -0.1666, -9.6530],         self.ang_vels=[-0.0105, 0.0000, -1.3474]>
ImuData<roll_degs=1.4000, pitch_degs=0.6000, accels=[-0.0196, -0.2940, -9.9372],         self.ang_vels=[-0.0105, -0.0017, -1.3439]>
ImuData<roll_degs=1.4000, pitch_degs=0.6000, accels=[-0.0098, -0.3038, -9.8196],         self.ang_vels=[-0.0087, 0.0000, -1.3107]>
ImuData<roll_degs=1.4000, pitch_degs=0.6000, accels=[-0.0196, -0.2450, -9.8392],         self.ang_vels=[-0.0105, -0.0017, -1.2950]>
ImuData<roll_degs=1.4000, pitch_degs=0.6000, accels=[0.0098, -0.1078, -9.6040],         self.ang_vels=[-0.0105, -0.0017, -1.2601]>
ImuData<roll_degs=1.4000, pitch_degs=0.6000, accels=[-0.1666, 0.0000, -9.8686],         self.ang_vels=[-0.0087, -0.0017, -1.2270]>
ImuData<roll_degs=1.4000, pitch_degs=0.6000, accels=[-0.0686, -0.0196, -9.4668],         self.ang_vels=[-0.0122, -0.0052, -1.2130]>
ImuData<roll_degs=1.4000, pitch_degs=0.6000, accels=[-0.1764, -0.0686, -9.8392],         self.ang_vels=[-0.0035, 0.0070, -1.1798]>
ImuData<roll_degs=1.4000, pitch_degs=0.7000, accels=[-0.0294, -0.0490, -9.8000],         self.ang_vels=[-0.0087, 0.0035, -1.1572]>
ImuData<roll_degs=1.4000, pitch_degs=0.7000, accels=[-0.0490, -0.0098, -9.6922],         self.ang_vels=[-0.0105, 0.0017, -1.1292]>
ImuData<roll_degs=1.4000, pitch_degs=0.7000, accels=[0.0098, 0.0490, -9.7020],         self.ang_vels=[-0.0105, 0.0000, -1.1257]>
ImuData<roll_degs=1.4000, pitch_degs=0.7000, accels=[0.0392, -0.0784, -9.8588],         self.ang_vels=[-0.0122, 0.0000, -1.1310]>
ImuData<roll_degs=1.4000, pitch_degs=0.7000, accels=[0.1078, 0.0294, -9.7608],         self.ang_vels=[-0.0105, 0.0000, -1.1414]>
ImuData<roll_degs=1.4000, pitch_degs=0.7000, accels=[0.1568, -0.0294, -9.7412],         self.ang_vels=[-0.0105, 0.0000, -1.1694]>
ImuData<roll_degs=1.4000, pitch_degs=0.7000, accels=[0.2254, -0.0392, -9.8000],         self.ang_vels=[-0.0087, 0.0017, -1.1938]>
ImuData<roll_degs=1.4000, pitch_degs=0.7000, accels=[0.2254, 0.0000, -9.6922],         self.ang_vels=[-0.0122, 0.0000, -1.2427]>
ImuData<roll_degs=1.4000, pitch_degs=0.7000, accels=[0.1470, -0.4900, -9.8000],         self.ang_vels=[-0.0070, 0.0017, -1.3230]>
ImuData<roll_degs=1.4000, pitch_degs=0.7000, accels=[0.0784, -0.3038, -9.7608],         self.ang_vels=[-0.0087, 0.0017, -1.3299]>
ImuData<roll_degs=1.4000, pitch_degs=0.7000, accels=[0.0392, 0.0000, -9.7216],         self.ang_vels=[-0.0105, 0.0017, -1.3247]>
ImuData<roll_degs=1.4000, pitch_degs=0.7000, accels=[-0.0490, -0.1666, -9.7804],         self.ang_vels=[-0.0087, 0.0000, -1.3491]>
ImuData<roll_degs=1.4000, pitch_degs=0.7000, accels=[-0.0686, -0.1862, -9.7118],         self.ang_vels=[-0.0087, 0.0017, -1.3771]>
ImuData<roll_degs=1.4000, pitch_degs=0.7000, accels=[-0.1764, -0.1764, -9.7510],         self.ang_vels=[-0.0087, 0.0035, -1.3840]>
ImuData<roll_degs=1.3000, pitch_degs=0.8000, accels=[-0.3822, -0.0686, -9.7216],         self.ang_vels=[-0.0087, 0.0000, -1.3753]>
ImuData<roll_degs=1.3000, pitch_degs=0.8000, accels=[-0.3528, -0.1274, -9.7608],         self.ang_vels=[-0.0087, -0.0017, -1.3683]>
ImuData<roll_degs=1.3000, pitch_degs=0.8000, accels=[-0.1470, 0.0882, -9.6628],         self.ang_vels=[-0.0087, 0.0000, -1.3317]>
ImuData<roll_degs=1.3000, pitch_degs=0.8000, accels=[0.0000, 0.2254, -9.6824],         self.ang_vels=[-0.0087, -0.0017, -1.3230]>
ImuData<roll_degs=1.3000, pitch_degs=0.8000, accels=[0.1764, 0.1274, -9.6922],         self.ang_vels=[-0.0070, -0.0017, -1.3334]>
ImuData<roll_degs=1.3000, pitch_degs=0.8000, accels=[0.2450, 0.1764, -9.8980],         self.ang_vels=[-0.0070, -0.0017, -1.3648]>
ImuData<roll_degs=1.3000, pitch_degs=0.8000, accels=[0.3430, 0.2352, -9.7216],         self.ang_vels=[-0.0087, 0.0000, -1.3840]>
ImuData<roll_degs=1.3000, pitch_degs=0.8000, accels=[0.4704, 0.2646, -9.8000],         self.ang_vels=[-0.0087, -0.0017, -1.4382]>
