ImuData<roll_degs=1.4000, pitch_degs=-0.7000, accels=[-0.1274, -0.1960, -9.9372],         self.ang_vels=[-0.0017, -0.0000, 0.0175]>
ImuData<roll_degs=13.1000, pitch_degs=-83.3000, accels=[-9.5942, -0.1372, 0.2156],         self.ang_vels=[0.8290, 1.8692, 0.1117]>
ImuData<roll_degs=12.3000, pitch_degs=-82.9000, accels=[-9.6334, -0.1568, -0.1176],         self.ang_vels=[1.0402, 1.9076, 0.1361]>
ImuData<roll_degs=11.6000, pitch_degs=-82.5000, accels=[-9.6726, -0.1176, -0.4900],         self.ang_vels=[1.2374, 1.9181, 0.1710]>
ImuData<roll_degs=11.0000, pitch_degs=-82.0000, accels=[-9.5550, -0.0392, -0.8428],         self.ang_vels=[1.3230, 1.9111, 0.1937]>
ImuData<roll_degs=10.5000, pitch_degs=-81.6000, accels=[-9.3590, 0.0294, -1.1760],         self.ang_vels=[1.4591, 1.8675, 0.2321]>
ImuData<roll_degs=10.0000, pitch_degs=-81.2000, accels=[-9.4374, -0.0784, -1.4896],         self.ang_vels=[1.5132, 1.8291, 0.2409]>
ImuData<roll_degs=9.6000, pitch_degs=-80.8000, accels=[-9.4766, 0.0294, -1.5484],         self.ang_vels=[1.5952, 1.7471, 0.2601]>
ImuData<roll_degs=9.2000, pitch_degs=-80.5000, accels=[-9.4374, 0.1274, -1.6072],         self.ang_vels=[1.6616, 1.6930, 0.3019]>
ImuData<roll_degs=8.8000, pitch_degs=-80.1000, accels=[-9.5452, 0.1176, -1.8816],         self.ang_vels=[1.6947, 1.6720, 0.3124]>
ImuData<roll_degs=8.5000, pitch_degs=-79.7000, accels=[-9.5354, 0.1372, -1.9404],         self.ang_vels=[1.7418, 1.6424, 0.3316]>
ImuData<roll_degs=8.2000, pitch_degs=-79.4000, accels=[-9.4570, -0.1372, -2.0090],         self.ang_vels=[1.7715, 1.6354, 0.3543]>
ImuData<roll_degs=7.9000, pitch_degs=-79.0000, accels=[-9.3982, -0.1470, -1.9992],         self.ang_vels=[1.7872, 1.6354, 0.3683]>
ImuData<roll_degs=7.7000, pitch_degs=-78.7000, accels=[-9.4374, -0.2646, -2.0678],         self.ang_vels=[1.8186, 1.6144, 0.3857]>
ImuData<roll_degs=7.4000, pitch_degs=-78.3000, accels=[-9.4668, -0.1274, -2.1364],         self.ang_vels=[1.8466, 1.5935, 0.4032]>
ImuData<roll_degs=7.2000, pitch_degs=-78.0000, accels=[-9.4668, -0.1666, -2.2344],         self.ang_vels=[1.8553, 1.5813, 0.4067]>
ImuData<roll_degs=6.8000, pitch_degs=-77.3000, accels=[-9.4276, -0.1274, -2.6264],         self.ang_vels=[1.8535, 1.5411, 0.4398]>
ImuData<roll_degs=6.6000, pitch_degs=-77.0000, accels=[-9.3492, -0.0588, -2.5382],         self.ang_vels=[1.8274, 1.5132, 0.4485]>
ImuData<roll_degs=6.4000, pitch_degs=-76.6000, accels=[-9.3394, -0.1568, -2.8224],         self.ang_vels=[1.7645, 1.4835, 0.4468]>
ImuData<roll_degs=6.3000, pitch_degs=-76.3000, accels=[-9.3982, -0.2744, -2.9106],         self.ang_vels=[1.7226, 1.4573, 0.4363]>
ImuData<roll_degs=6.1000, pitch_degs=-76.0000, accels=[-9.3296, -0.2254, -2.8518],         self.ang_vels=[1.6092, 1.4190, 0.4363]>
ImuData<roll_degs=6.0000, pitch_degs=-75.7000, accels=[-9.4178, -0.4900, -2.9694],         self.ang_vels=[1.4818, 1.3788, 0.4032]>
ImuData<roll_degs=5.9000, pitch_degs=-75.4000, accels=[-9.5158, -0.6370, -3.0086],         self.ang_vels=[1.4190, 1.3683, 0.3840]>
ImuData<roll_degs=5.7000, pitch_degs=-75.1000, accels=[-9.4178, -0.5292, -2.7930],         self.ang_vels=[1.2828, 1.3806, 0.3787]>
ImuData<roll_degs=5.6000, pitch_degs=-74.8000, accels=[-9.4178, -0.7252, -2.9400],         self.ang_vels=[1.1606, 1.3840, 0.3438]>
ImuData<roll_degs=5.5000, pitch_degs=-74.5000, accels=[-9.3492, -0.7350, -2.9204],         self.ang_vels=[1.0996, 1.3840, 0.3281]>
ImuData<roll_degs=5.4000, pitch_degs=-74.2000, accels=[-9.2512, -0.7644, -3.1262],         self.ang_vels=[0.9739, 1.3928, 0.3019]>
ImuData<roll_degs=5.2000, pitch_degs=-73.5000, accels=[-9.2414, -0.7154, -3.3614],         self.ang_vels=[0.7767, 1.3980, 0.2566]>
ImuData<roll_degs=5.1000, pitch_degs=-73.2000, accels=[-9.2708, -0.7154, -3.4006],         self.ang_vels=[0.6440, 1.3840, 0.2217]>
ImuData<roll_degs=5.0000, pitch_degs=-72.9000, accels=[-9.3002, -0.6076, -3.2928],         self.ang_vels=[0.5794, 1.3788, 0.2025]>
ImuData<roll_degs=4.8000, pitch_degs=-72.3000, accels=[-9.3198, -0.4116, -3.0086],         self.ang_vels=[0.3718, 1.3893, 0.1431]>
ImuData<roll_degs=4.7000, pitch_degs=-72.0000, accels=[-9.3590, -0.4214, -3.0576],         self.ang_vels=[0.3334, 1.4015, 0.1309]>
ImuData<roll_degs=4.6000, pitch_degs=-71.7000, accels=[-9.3492, -0.4802, -2.9596],         self.ang_vels=[0.2653, 1.4329, 0.1100]>
ImuData<roll_degs=4.6000, pitch_degs=-71.3000, accels=[-9.4080, -0.4410, -2.8126],         self.ang_vels=[0.2321, 1.4521, 0.1012]>
ImuData<roll_degs=4.5000, pitch_degs=-71.0000, accels=[-9.4472, -0.3626, -2.7342],         self.ang_vels=[0.1798, 1.4992, 0.0855]>
ImuData<roll_degs=4.4000, pitch_degs=-70.6000, accels=[-9.4472, -0.3528, -2.6558],         self.ang_vels=[0.1344, 1.5638, 0.0733]>
ImuData<roll_degs=4.3000, pitch_degs=-70.3000, accels=[-9.3296, -0.3332, -2.6950],         self.ang_vels=[0.1169, 1.6022, 0.0681]>
ImuData<roll_degs=4.2000, pitch_degs=-69.9000, accels=[-9.3002, -0.2450, -2.7832],         self.ang_vels=[0.0820, 1.6860, 0.0593]>
ImuData<roll_degs=4.1000, pitch_degs=-69.1000, accels=[-9.1630, -0.1960, -3.1066],         self.ang_vels=[0.0384, 1.8099, 0.0436]>
ImuData<roll_degs=4.0000, pitch_degs=-68.6000, accels=[-9.1140, -0.1960, -3.2732],         self.ang_vels=[0.0140, 1.8832, 0.0332]>
ImuData<roll_degs=3.9000, pitch_degs=-68.2000, accels=[-9.0356, -0.2548, -3.4202],         self.ang_vels=[-0.0070, 1.9373, 0.0244]>
ImuData<roll_degs=3.8000, pitch_degs=-67.7000, accels=[-8.9572, -0.2254, -3.6946],         self.ang_vels=[-0.0122, 1.9530, 0.0209]>
ImuData<roll_degs=3.7000, pitch_degs=-67.3000, accels=[-8.8102, -0.1568, -3.9102],         self.ang_vels=[-0.0140, 1.9652, 0.0227]>
ImuData<roll_degs=3.7000, pitch_degs=-66.9000, accels=[-8.6828, -0.2450, -4.1944],         self.ang_vels=[-0.0157, 1.9583, 0.0209]>
ImuData<roll_degs=3.6000, pitch_degs=-66.4000, accels=[-8.6240, -0.2254, -4.3708],         self.ang_vels=[-0.0140, 1.9199, 0.0209]>
ImuData<roll_degs=3.5000, pitch_degs=-66.0000, accels=[-8.6142, -0.2646, -4.5080],         self.ang_vels=[-0.0140, 1.8553, 0.0209]>
ImuData<roll_degs=3.5000, pitch_degs=-65.6000, accels=[-8.6142, -0.3038, -4.4982],         self.ang_vels=[-0.0122, 1.8134, 0.0227]>
ImuData<roll_degs=3.4000, pitch_degs=-65.2000, accels=[-8.6240, -0.2744, -4.4100],         self.ang_vels=[-0.0052, 1.7261, 0.0279]>
ImuData<roll_degs=3.4000, pitch_degs=-64.8000, accels=[-8.5946, -0.3234, -4.1846],         self.ang_vels=[0.0209, 1.6441, 0.0419]>
ImuData<roll_degs=3.3000, pitch_degs=-64.4000, accels=[-8.6534, -0.3038, -3.9592],         self.ang_vels=[0.0454, 1.6092, 0.0506]>
ImuData<roll_degs=3.3000, pitch_degs=-64.1000, accels=[-8.7318, -0.3430, -3.7730],         self.ang_vels=[0.1100, 1.5673, 0.0803]>
ImuData<roll_degs=3.2000, pitch_degs=-63.7000, accels=[-8.8004, -0.4214, -3.6162],         self.ang_vels=[0.1902, 1.5638, 0.1204]>
ImuData<roll_degs=3.2000, pitch_degs=-63.4000, accels=[-8.8396, -0.4312, -3.4790],         self.ang_vels=[0.2374, 1.5813, 0.1431]>
ImuData<roll_degs=3.1000, pitch_degs=-63.0000, accels=[-8.8690, -0.4214, -3.3320],         self.ang_vels=[0.3386, 1.6668, 0.1955]>
ImuData<roll_degs=3.1000, pitch_degs=-62.6000, accels=[-8.8886, -0.3724, -3.3418],         self.ang_vels=[0.3875, 1.7366, 0.2217]>
ImuData<roll_degs=3.1000, pitch_degs=-62.2000, accels=[-8.7416, -0.3724, -3.5868],         self.ang_vels=[0.4800, 1.8780, 0.2758]>
ImuData<roll_degs=3.0000, pitch_degs=-61.7000, accels=[-8.6632, -0.2744, -3.8906],         self.ang_vels=[0.5428, 2.0211, 0.3159]>
ImuData<roll_degs=3.0000, pitch_degs=-61.2000, accels=[-8.5652, -0.2352, -4.4002],         self.ang_vels=[0.5585, 2.0909, 0.3281]>
ImuData<roll_degs=2.9000, pitch_degs=-60.7000, accels=[-8.4868, -0.0588, -4.5962],         self.ang_vels=[0.5480, 2.2044, 0.3334]>
ImuData<roll_degs=2.9000, pitch_degs=-60.2000, accels=[-8.3790, -0.1078, -5.0862],         self.ang_vels=[0.4904, 2.2672, 0.3072]>
ImuData<roll_degs=2.8000, pitch_degs=-59.7000, accels=[-8.3496, -0.1176, -5.2626],         self.ang_vels=[0.4485, 2.2777, 0.2827]>
ImuData<roll_degs=2.8000, pitch_degs=-59.2000, accels=[-8.3006, -0.0686, -5.3900],         self.ang_vels=[0.3334, 2.2811, 0.2217]>
ImuData<roll_degs=2.7000, pitch_degs=-58.7000, accels=[-8.2026, 0.0588, -5.4978],         self.ang_vels=[0.2670, 2.2672, 0.1868]>
ImuData<roll_degs=2.7000, pitch_degs=-58.2000, accels=[-8.0850, 0.0098, -5.4390],         self.ang_vels=[0.1326, 2.2218, 0.1065]>
ImuData<roll_degs=2.7000, pitch_degs=-57.7000, accels=[-8.0360, -0.2548, -5.2920],         self.ang_vels=[0.0157, 2.1782, 0.0332]>
ImuData<roll_degs=2.6000, pitch_degs=-57.2000, accels=[-7.9478, -0.3920, -5.5076],         self.ang_vels=[-0.0052, 2.1642, 0.0157]>
ImuData<roll_degs=2.6000, pitch_degs=-56.7000, accels=[-7.8596, -0.1078, -5.6742],         self.ang_vels=[-0.0157, 2.1293, 0.0192]>
ImuData<roll_degs=2.6000, pitch_degs=-56.2000, accels=[-7.7714, -0.3136, -5.7918],         self.ang_vels=[-0.0140, 2.0857, 0.0209]>
ImuData<roll_degs=2.5000, pitch_degs=-55.7000, accels=[-7.6930, -0.2156, -5.8506],         self.ang_vels=[-0.0140, 2.0560, 0.0209]>
ImuData<roll_degs=2.5000, pitch_degs=-55.3000, accels=[-7.6538, -0.1960, -5.8702],         self.ang_vels=[-0.0122, 1.9914, 0.0227]>
ImuData<roll_degs=2.5000, pitch_degs=-54.8000, accels=[-7.6440, -0.2744, -5.8898],         self.ang_vels=[-0.0105, 1.9234, 0.0227]>
ImuData<roll_degs=2.4000, pitch_degs=-54.4000, accels=[-7.7126, -0.2352, -5.8212],         self.ang_vels=[-0.0105, 1.8919, 0.0227]>
ImuData<roll_degs=2.4000, pitch_degs=-54.0000, accels=[-7.7322, -0.2940, -5.7330],         self.ang_vels=[-0.0070, 1.8396, 0.0262]>
ImuData<roll_degs=2.4000, pitch_degs=-53.6000, accels=[-7.7910, -0.3332, -5.7722],         self.ang_vels=[-0.0017, 1.8186, 0.0279]>
ImuData<roll_degs=2.4000, pitch_degs=-53.2000, accels=[-7.7322, -0.3136, -5.8114],         self.ang_vels=[0.0140, 1.7977, 0.0401]>
ImuData<roll_degs=2.3000, pitch_degs=-52.8000, accels=[-7.6342, -0.3822, -5.9584],         self.ang_vels=[0.0349, 1.7890, 0.0576]>
ImuData<roll_degs=2.3000, pitch_degs=-52.3000, accels=[-7.5362, -0.3332, -6.0368],         self.ang_vels=[0.0471, 1.7837, 0.0698]>
ImuData<roll_degs=2.3000, pitch_degs=-51.9000, accels=[-7.5068, -0.3136, -6.2034],         self.ang_vels=[0.0733, 1.7575, 0.0908]>
ImuData<roll_degs=2.3000, pitch_degs=-51.6000, accels=[-7.4088, -0.3038, -6.4288],         self.ang_vels=[0.0960, 1.7174, 0.1082]>
ImuData<roll_degs=2.2000, pitch_degs=-51.2000, accels=[-7.3598, -0.2940, -6.6248],         self.ang_vels=[0.1012, 1.6912, 0.1152]>
ImuData<roll_degs=2.2000, pitch_degs=-50.8000, accels=[-7.2618, -0.3332, -6.8404],         self.ang_vels=[0.1100, 1.6179, 0.1274]>
ImuData<roll_degs=2.2000, pitch_degs=-50.5000, accels=[-7.1442, -0.3626, -6.9286],         self.ang_vels=[0.1239, 1.5132, 0.1396]>
ImuData<roll_degs=2.2000, pitch_degs=-50.1000, accels=[-7.0364, -0.3626, -6.8796],         self.ang_vels=[0.1326, 1.4486, 0.1501]>
ImuData<roll_degs=2.2000, pitch_degs=-49.8000, accels=[-6.9874, -0.6076, -7.0070],         self.ang_vels=[0.1710, 1.2968, 0.1798]>
ImuData<roll_degs=2.2000, pitch_degs=-49.6000, accels=[-7.0364, -0.6566, -7.0560],         self.ang_vels=[0.2077, 1.2130, 0.2025]>
ImuData<roll_degs=2.1000, pitch_degs=-49.3000, accels=[-6.9776, -0.4900, -6.9188],         self.ang_vels=[0.2601, 1.0542, 0.2618]>
ImuData<roll_degs=2.1000, pitch_degs=-49.1000, accels=[-6.9972, -0.5488, -6.8796],         self.ang_vels=[0.3159, 0.9076, 0.3107]>
ImuData<roll_degs=2.1000, pitch_degs=-48.9000, accels=[-7.0952, -0.4998, -6.6836],         self.ang_vels=[0.3438, 0.8482, 0.3351]>
ImuData<roll_degs=2.1000, pitch_degs=-48.8000, accels=[-7.1246, -0.4704, -6.6248],         self.ang_vels=[0.3979, 0.7435, 0.3787]>
ImuData<roll_degs=2.1000, pitch_degs=-48.6000, accels=[-7.1050, -0.5390, -6.3994],         self.ang_vels=[0.4503, 0.6650, 0.4206]>
ImuData<roll_degs=2.1000, pitch_degs=-48.3000, accels=[-7.5950, -0.1666, -5.4684],         self.ang_vels=[0.5061, 0.6946, 0.4660]>
ImuData<roll_degs=2.1000, pitch_degs=-48.1000, accels=[-7.6636, 0.2156, -5.4292],         self.ang_vels=[0.5411, 0.8308, 0.4939]>
ImuData<roll_degs=2.1000, pitch_degs=-47.9000, accels=[-7.6440, 0.1666, -5.7722],         self.ang_vels=[0.5550, 0.9268, 0.5044]>
ImuData<roll_degs=2.1000, pitch_degs=-47.7000, accels=[-7.7910, 0.3234, -5.9976],         self.ang_vels=[0.5271, 1.1537, 0.5044]>
ImuData<roll_degs=2.1000, pitch_degs=-47.4000, accels=[-7.5166, 0.2744, -6.2426],         self.ang_vels=[0.4939, 1.2462, 0.4817]>
ImuData<roll_degs=2.0000, pitch_degs=-47.1000, accels=[-7.3696, 0.2548, -6.3210],         self.ang_vels=[0.4084, 1.3840, 0.4136]>
ImuData<roll_degs=2.0000, pitch_degs=-46.7000, accels=[-7.2618, 0.1078, -6.3406],         self.ang_vels=[0.3159, 1.4940, 0.3316]>
ImuData<roll_degs=2.0000, pitch_degs=-46.4000, accels=[-7.1736, -0.0784, -6.4386],         self.ang_vels=[0.2740, 1.5411, 0.2932]>
ImuData<roll_degs=2.0000, pitch_degs=-46.0000, accels=[-7.1246, -0.2646, -6.5660],         self.ang_vels=[0.2077, 1.6214, 0.2339]>
ImuData<roll_degs=2.0000, pitch_degs=-45.6000, accels=[-7.0658, -0.4116, -6.6248],         self.ang_vels=[0.1641, 1.6668, 0.1972]>
ImuData<roll_degs=2.0000, pitch_degs=-45.2000, accels=[-6.9286, -0.4312, -6.6836],         self.ang_vels=[0.1484, 1.6738, 0.1833]>
ImuData<roll_degs=2.0000, pitch_degs=-44.9000, accels=[-6.8012, -0.4312, -6.8110],         self.ang_vels=[0.1309, 1.6738, 0.1693]>
ImuData<roll_degs=1.9000, pitch_degs=-44.5000, accels=[-6.7718, -0.4018, -6.8796],         self.ang_vels=[0.1326, 1.6668, 0.1710]>
ImuData<roll_degs=1.9000, pitch_degs=-44.1000, accels=[-6.7424, -0.3528, -7.0756],         self.ang_vels=[0.1431, 1.6546, 0.1850]>
ImuData<roll_degs=1.9000, pitch_degs=-43.7000, accels=[-6.7032, -0.3724, -7.1050],         self.ang_vels=[0.1518, 1.6336, 0.1990]>
ImuData<roll_degs=1.9000, pitch_degs=-43.4000, accels=[-6.7032, -0.3822, -7.1344],         self.ang_vels=[0.1536, 1.6249, 0.2042]>
ImuData<roll_degs=1.9000, pitch_degs=-43.0000, accels=[-6.5562, -0.3724, -7.1736],         self.ang_vels=[0.1623, 1.6040, 0.2164]>
ImuData<roll_degs=1.9000, pitch_degs=-42.6000, accels=[-6.4778, -0.3626, -7.1540],         self.ang_vels=[0.1745, 1.5865, 0.2321]>
ImuData<roll_degs=1.9000, pitch_degs=-42.3000, accels=[-6.5072, -0.3234, -7.0952],         self.ang_vels=[0.1833, 1.5760, 0.2426]>
ImuData<roll_degs=1.8000, pitch_degs=-41.9000, accels=[-6.4190, -0.3528, -7.0266],         self.ang_vels=[0.1990, 1.5656, 0.2618]>
ImuData<roll_degs=1.8000, pitch_degs=-41.6000, accels=[-6.4778, -0.2940, -6.9580],         self.ang_vels=[0.2147, 1.5725, 0.2793]>
ImuData<roll_degs=1.8000, pitch_degs=-41.2000, accels=[-6.4386, -0.2842, -6.9580],         self.ang_vels=[0.2199, 1.5882, 0.2880]>
ImuData<roll_degs=1.8000, pitch_degs=-40.8000, accels=[-6.3014, -0.2254, -6.9188],         self.ang_vels=[0.2251, 1.6441, 0.2985]>
ImuData<roll_degs=1.8000, pitch_degs=-40.4000, accels=[-6.1642, -0.1470, -6.8698],         self.ang_vels=[0.2234, 1.6842, 0.2985]>
ImuData<roll_degs=1.8000, pitch_degs=-39.6000, accels=[-6.2524, -0.1470, -6.8698],         self.ang_vels=[0.2059, 1.9024, 0.2862]>
ImuData<roll_degs=1.8000, pitch_degs=-39.2000, accels=[-6.1152, -0.1176, -6.9874],         self.ang_vels=[0.2025, 1.9530, 0.2827]>
ImuData<roll_degs=1.7000, pitch_degs=-38.7000, accels=[-6.0368, -0.0196, -7.1148],         self.ang_vels=[0.1868, 2.0508, 0.2705]>
ImuData<roll_degs=1.7000, pitch_degs=-37.7000, accels=[-6.0564, 0.1960, -7.6538],         self.ang_vels=[0.1396, 2.1956, 0.2164]>
ImuData<roll_degs=1.7000, pitch_degs=-37.2000, accels=[-5.9682, 0.1960, -7.9184],         self.ang_vels=[0.0942, 2.2340, 0.1623]>
ImuData<roll_degs=1.7000, pitch_degs=-36.7000, accels=[-5.7722, 0.2058, -8.1438],         self.ang_vels=[0.0471, 2.2148, 0.0995]>
ImuData<roll_degs=1.7000, pitch_degs=-36.2000, accels=[-5.3900, -0.0000, -8.2614],         self.ang_vels=[0.0192, 2.1886, 0.0646]>
ImuData<roll_degs=1.7000, pitch_degs=-35.7000, accels=[-5.2626, -0.0784, -8.5946],         self.ang_vels=[-0.0175, 2.1380, 0.0052]>
ImuData<roll_degs=1.6000, pitch_degs=-34.8000, accels=[-5.1156, -0.0784, -8.7612],         self.ang_vels=[-0.0611, 2.0263, -0.0524]>
ImuData<roll_degs=1.6000, pitch_degs=-34.3000, accels=[-5.0960, -0.1274, -8.6044],         self.ang_vels=[-0.0855, 1.9356, -0.0908]>
ImuData<roll_degs=1.6000, pitch_degs=-33.9000, accels=[-5.1156, -0.2352, -8.4868],         self.ang_vels=[-0.0925, 1.8884, -0.1030]>
ImuData<roll_degs=1.6000, pitch_degs=-33.5000, accels=[-5.1058, -0.2940, -8.3300],         self.ang_vels=[-0.1030, 1.8117, -0.1187]>
ImuData<roll_degs=1.6000, pitch_degs=-33.1000, accels=[-5.0764, -0.3136, -8.2418],         self.ang_vels=[-0.1012, 1.7610, -0.1204]>
ImuData<roll_degs=1.6000, pitch_degs=-32.7000, accels=[-5.1156, -0.1960, -8.2222],         self.ang_vels=[-0.0977, 1.7436, -0.1169]>
ImuData<roll_degs=1.6000, pitch_degs=-32.3000, accels=[-5.0078, -0.2352, -8.3398],         self.ang_vels=[-0.0925, 1.7244, -0.1134]>
ImuData<roll_degs=1.6000, pitch_degs=-31.9000, accels=[-4.9392, -0.2058, -8.3692],         self.ang_vels=[-0.0908, 1.7174, -0.1152]>
ImuData<roll_degs=1.6000, pitch_degs=-31.5000, accels=[-4.8608, -0.2254, -8.4476],         self.ang_vels=[-0.0942, 1.7000, -0.1187]>
ImuData<roll_degs=1.6000, pitch_degs=-31.1000, accels=[-4.7334, -0.2450, -8.5064],         self.ang_vels=[-0.0908, 1.6703, -0.1152]>
ImuData<roll_degs=1.6000, pitch_degs=-30.7000, accels=[-4.7138, -0.1764, -8.5946],         self.ang_vels=[-0.0890, 1.6528, -0.1134]>
ImuData<roll_degs=1.6000, pitch_degs=-30.0000, accels=[-4.6158, -0.0882, -8.7710],         self.ang_vels=[-0.0890, 1.5725, -0.1152]>
ImuData<roll_degs=1.5000, pitch_degs=-29.3000, accels=[-4.5668, -0.0784, -8.8200],         self.ang_vels=[-0.0995, 1.5132, -0.1396]>
ImuData<roll_degs=1.5000, pitch_degs=-28.9000, accels=[-4.5276, -0.1960, -8.8690],         self.ang_vels=[-0.1030, 1.4678, -0.1536]>
ImuData<roll_degs=1.5000, pitch_degs=-28.6000, accels=[-4.4394, -0.2548, -8.8788],         self.ang_vels=[-0.1030, 1.4451, -0.1571]>
ImuData<roll_degs=1.5000, pitch_degs=-28.3000, accels=[-4.4100, -0.2352, -8.8984],         self.ang_vels=[-0.0995, 1.3893, -0.1553]>
ImuData<roll_degs=1.5000, pitch_degs=-28.0000, accels=[-4.3708, -0.2744, -8.9376],         self.ang_vels=[-0.0960, 1.3614, -0.1518]>
ImuData<roll_degs=1.5000, pitch_degs=-27.7000, accels=[-4.3512, -0.2646, -8.9278],         self.ang_vels=[-0.0925, 1.3003, -0.1449]>
ImuData<roll_degs=1.5000, pitch_degs=-27.4000, accels=[-4.3218, -0.3234, -8.9572],         self.ang_vels=[-0.0838, 1.2409, -0.1326]>
ImuData<roll_degs=1.5000, pitch_degs=-27.1000, accels=[-4.2924, -0.3234, -8.9376],         self.ang_vels=[-0.0803, 1.2113, -0.1257]>
ImuData<roll_degs=1.5000, pitch_degs=-26.9000, accels=[-4.2042, -0.3822, -8.9082],         self.ang_vels=[-0.0716, 1.1606, -0.1117]>
ImuData<roll_degs=1.5000, pitch_degs=-26.4000, accels=[-4.1454, -0.4116, -8.8886],         self.ang_vels=[-0.0576, 1.0856, -0.0820]>
ImuData<roll_degs=1.5000, pitch_degs=-26.1000, accels=[-4.1944, -0.4312, -8.8984],         self.ang_vels=[-0.0419, 1.0367, -0.0559]>
ImuData<roll_degs=1.5000, pitch_degs=-25.9000, accels=[-4.1944, -0.3822, -8.8200],         self.ang_vels=[-0.0297, 0.9966, -0.0279]>
ImuData<roll_degs=1.5000, pitch_degs=-25.7000, accels=[-4.2532, -0.3136, -8.8396],         self.ang_vels=[-0.0227, 0.9809, -0.0140]>
ImuData<roll_degs=1.5000, pitch_degs=-25.4000, accels=[-4.1650, -0.2450, -8.7906],         self.ang_vels=[-0.0140, 0.9652, 0.0087]>
ImuData<roll_degs=1.5000, pitch_degs=-25.2000, accels=[-4.1356, -0.2254, -8.7710],         self.ang_vels=[-0.0122, 0.9634, 0.0140]>
ImuData<roll_degs=1.5000, pitch_degs=-25.0000, accels=[-4.0866, -0.2744, -8.7906],         self.ang_vels=[-0.0087, 0.9652, 0.0157]>
ImuData<roll_degs=1.5000, pitch_degs=-24.8000, accels=[-4.0670, -0.2744, -8.7710],         self.ang_vels=[-0.0087, 0.9704, 0.0192]>
ImuData<roll_degs=1.5000, pitch_degs=-24.6000, accels=[-4.0572, -0.3234, -8.7612],         self.ang_vels=[-0.0087, 0.9739, 0.0209]>
ImuData<roll_degs=1.5000, pitch_degs=-24.3000, accels=[-4.0474, -0.3920, -8.7122],         self.ang_vels=[-0.0070, 0.9896, 0.0262]>
ImuData<roll_degs=1.5000, pitch_degs=-24.1000, accels=[-3.9886, -0.3920, -8.7318],         self.ang_vels=[0.0000, 1.0140, 0.0436]>
ImuData<roll_degs=1.5000, pitch_degs=-23.9000, accels=[-3.9298, -0.3430, -8.7612],         self.ang_vels=[0.0035, 1.0315, 0.0541]>
ImuData<roll_degs=1.5000, pitch_degs=-23.6000, accels=[-3.8906, -0.2352, -8.8788],         self.ang_vels=[0.0105, 1.0647, 0.0716]>
ImuData<roll_degs=1.5000, pitch_degs=-23.4000, accels=[-3.7730, -0.2156, -9.0552],         self.ang_vels=[0.0122, 1.0751, 0.0768]>
ImuData<roll_degs=1.5000, pitch_degs=-23.1000, accels=[-3.7926, -0.1764, -9.1630],         self.ang_vels=[0.0105, 1.0786, 0.0750]>
ImuData<roll_degs=1.5000, pitch_degs=-22.9000, accels=[-3.6652, -0.1960, -9.2512],         self.ang_vels=[0.0087, 1.0612, 0.0663]>
ImuData<roll_degs=1.5000, pitch_degs=-22.7000, accels=[-3.6260, -0.1960, -9.3688],         self.ang_vels=[0.0070, 1.0455, 0.0628]>
ImuData<roll_degs=1.5000, pitch_degs=-22.4000, accels=[-3.4888, -0.2352, -9.3884],         self.ang_vels=[0.0017, 1.0053, 0.0541]>
ImuData<roll_degs=1.5000, pitch_degs=-22.2000, accels=[-3.4300, -0.2156, -9.3884],         self.ang_vels=[0.0035, 0.9512, 0.0471]>
ImuData<roll_degs=1.5000, pitch_degs=-22.0000, accels=[-3.3614, -0.2744, -9.3688],         self.ang_vels=[0.0017, 0.9198, 0.0454]>
ImuData<roll_degs=1.5000, pitch_degs=-21.8000, accels=[-3.4300, -0.3822, -9.2904],         self.ang_vels=[0.0017, 0.8552, 0.0454]>
ImuData<roll_degs=1.5000, pitch_degs=-21.6000, accels=[-3.4300, -0.3920, -9.2218],         self.ang_vels=[0.0070, 0.8029, 0.0593]>
ImuData<roll_degs=1.5000, pitch_degs=-21.4000, accels=[-3.4692, -0.4704, -9.1238],         self.ang_vels=[0.0105, 0.7837, 0.0681]>
ImuData<roll_degs=1.5000, pitch_degs=-21.3000, accels=[-3.4692, -0.4312, -9.0552],         self.ang_vels=[0.0227, 0.7610, 0.0942]>
ImuData<roll_degs=1.5000, pitch_degs=-21.1000, accels=[-3.4496, -0.4018, -9.0062],         self.ang_vels=[0.0262, 0.7575, 0.1082]>
ImuData<roll_degs=1.5000, pitch_degs=-20.9000, accels=[-3.4006, -0.3626, -9.0062],         self.ang_vels=[0.0349, 0.7610, 0.1414]>
ImuData<roll_degs=1.5000, pitch_degs=-20.8000, accels=[-3.3320, -0.3430, -9.0356],         self.ang_vels=[0.0471, 0.7662, 0.1710]>
ImuData<roll_degs=1.4000, pitch_degs=-20.6000, accels=[-3.3222, -0.3430, -9.1042],         self.ang_vels=[0.0524, 0.7679, 0.1850]>
ImuData<roll_degs=1.4000, pitch_degs=-20.4000, accels=[-3.3026, -0.2254, -9.1630],         self.ang_vels=[0.0611, 0.7697, 0.2059]>
ImuData<roll_degs=1.4000, pitch_degs=-20.2000, accels=[-3.2634, -0.1568, -9.1826],         self.ang_vels=[0.0628, 0.7714, 0.2217]>
ImuData<roll_degs=1.4000, pitch_degs=-20.1000, accels=[-3.2732, -0.1078, -9.2316],         self.ang_vels=[0.0646, 0.7732, 0.2234]>
